company_id,company_name,industry,region,ownership_type,supply_chain_role,relationship_stage,employees,revenue_twd_mn_x,export_ratio,digital_maturity,supply_chain_pressure,major_customer_pressure,transition_project,project_capex_twd_mn,expected_energy_saving_pct,expected_emission_reduction_tons,payback_years,ownership_years,customer_concentration,supplier_concentration,description,fiscal_year,revenue_twd_mn_y,ebitda_margin_pct,debt_to_ebitda,interest_coverage,current_ratio,dscr,operating_cashflow_twd_mn,capex_twd_mn,revenue_cv,annual_kwh,annual_power_cost_twd_mn,renewable_kwh,avg_invoice_count,renewable_share_calc,energy_intensity_kwh_per_twd_mn,renewable_share,scope1_2_tons,estimated_scope3_tons,climate_risk_score,water_risk_score,governance_maturity,board_esg_oversight,iso_14001,iso_50001,iso_14064,carbon_inventory,net_zero_commitment,environmental_controversy,esg_gap_summary,transition_barrier,top_expected_benefit,doc_台電帳單,doc_電子發票,doc_財報摘要,doc_銀行往來摘要,doc_專案計畫書,doc_設備報價單,doc_碳盤查資料,doc_ISO 文件,doc_供應鏈問卷,doc_還款來源說明,relationship_score,documentation_completeness,repayment_quality,banking_readiness,requested_loan_twd_mn,collateral_strength,loan_purpose_note,repayment_source_note,documentation_score,financial_resilience_score,green_impact_score,governance_score,transition_readiness_score,pd_estimate,panda_score,green_loan_fit_score,recommended_product,green_loan_fit,missing_documents,bank_red_flags,post_loan_kpis,carbon_fee_exposure_twd_mn,enterprise_actions,bank_actions,panda_score_industry_mean,panda_score_vs_industry,green_loan_fit_score_industry_mean,green_loan_fit_score_vs_industry,documentation_score_industry_mean,documentation_score_vs_industry,green_impact_score_industry_mean,green_impact_score_vs_industry,pd_estimate_industry_mean,pd_estimate_vs_industry
CMP_092,鼎電子科技092,電子零組件,台中,家族企業,通路供應商,銀行邀請入平台,732,2117.470375554179,0.7659408281733886,0.658515011993072,0.7919438558694398,半導體客戶,空調優化,168.57212078213112,0.2692355440537796,5197.614712883902,2.871967086045815,11,0.2508635255043547,0.7127489289040301,鼎電子科技092 為 電子零組件 企業，現階段主要關注「空調優化」專案，同時面臨 半導體客戶 帶來的減碳揭露與交期要求。,2025,1970.340186397012,19.462010640724667,3.378860092710596,4.274744038063883,1.682915230144282,1.2184764759579614,347.1560295880419,154.27421797460582,0.07628240228533316,3109461.216584122,10.085762442924512,845924.6285386443,6024.416666666667,0.2720486185924934,740.9524930517331,0.2720486185924934,1473.8846166608737,4985.265826090692,0.2785103089400396,0.6416550048980335,0.3262927116530915,True,True,True,True,True,True,False,碳盤查邊界與頻率不足,客戶要求加速但專案排程落後,改善碳費暴露,True,True,True,False,False,True,True,True,False,True,0.62,0.7,0.4882215730864333,0.6018775505802516,160.9978259034913,0.3913212181863367,用於 空調優化 與相關節能轉型投資,主要來自穩定訂單與營運現金流,70.0,35.2026693548587,85.37409041356163,82.0,49.18183034817797,0.03360868135745042,62.7756219743237,72.42052083493593,轉型資金＋分階段授信,B｜可推進但需補件,"['銀行往來摘要', '專案計畫書', '供應鏈問卷']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：27%', '年度減碳目標：5,198 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.4421653849982621,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['要求補件', '確認還款來源', '補強 ESG/碳資料']",55.372720793164184,7.402901181159514,63.886407656422776,8.534113178513152,63.57142857142857,6.428571428571431,53.60630528002963,31.767785133532,0.04105481018783329,-0.00744612883038287
CMP_093,群紡織精密093,紡織成衣,彰化,民營企業,通路供應商,前審中,214,543.4739455740007,0.3388901519179419,0.6729287259560353,0.8796953396204468,出口客戶,屋頂光電,51.119358603968536,0.1365603165954683,1843.665926610269,2.087291470976812,30,0.6312180457754835,0.1633576115156539,群紡織精密093 為 紡織成衣 企業，現階段主要關注「屋頂光電」專案，同時面臨 出口客戶 帶來的減碳揭露與交期要求。,2025,547.9437697149984,12.27938720341858,3.56149723205477,5.088964258292138,2.1399289607082803,2.3559018969404817,49.771860834995024,41.07414199803316,0.08506045454847637,1090252.3102041886,3.5440260631386895,170430.42769855415,1656.5833333333333,0.15632200556092835,1003.3883280723492,0.1563220055609283,516.7795950367854,2772.9768569845032,0.8256257731144057,0.7951586214292938,0.3676628263957519,False,True,True,False,False,False,True,節能 KPI 缺乏月度追蹤,內部資料治理成熟度不足,提升貸款可核貸性,False,True,True,True,True,True,True,False,True,False,0.78,0.7,0.5372554935228631,0.6670394227330021,54.96666176262075,0.4545206452025919,用於 屋頂光電 與相關節能轉型投資,主要來自節能節費效益與既有客戶續單,70.0,48.89829736556247,43.01514560419524,33.28848580484851,58.639274657979,0.11408821398303777,49.18936959751372,59.64651233450976,數據建置＋綠色授信培育方案,C｜建議先輔導,"['台電帳單', 'ISO 文件', '還款來源說明']","['PD 偏高，需強化還款來源與保全條件', '存在環境爭議紀錄，需補充改善說明', '氣候實體/轉型風險較高', '客戶集中度偏高']","['月用電年減目標：14%', '年度減碳目標：1,844 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.15503387851103562,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.47861052260431,-2.2892409250905956,60.57137237664542,-0.9248600421356628,64.0,6.0,43.07906430565485,-0.0639187014596132,0.04922862100944925,0.06485959297358852
CMP_094,盛電子科技094,電子零組件,桃園,家族企業,二階供應商,前審中,314,2657.503198639434,0.7133519057410065,0.84719458869344,0.6189443799023642,國際品牌,ISO 50001 導入,111.0547054917836,0.1274595925960074,4380.18565680007,3.094772569402892,21,0.3545947712933348,0.2011520051273069,盛電子科技094 為 電子零組件 企業，現階段主要關注「ISO 50001 導入」專案，同時面臨 國際品牌 帶來的減碳揭露與交期要求。,2025,2731.114311622054,14.797367011320675,2.5782013658745693,3.565258785282812,1.4868329860512333,1.848952188058662,480.6269327000373,102.65806520097912,0.06051182009703613,6539782.812020899,20.475860783031763,2174093.7688789065,7612.125,0.33244127998909434,1247.764220780846,0.3324412799890944,3099.8570528979053,9566.96374190038,0.5614546174475016,0.6857595120710894,0.7934581088115398,True,True,False,True,False,True,False,節能 KPI 缺乏月度追蹤,CAPEX 壓力偏高,降低能耗成本,False,False,True,False,True,True,True,True,False,False,0.78,0.5,0.540657886723532,0.5982302603532361,88.03319232257519,0.7227964782682559,用於 ISO 50001 導入 與相關節能轉型投資,主要來自節能節費效益與既有客戶續單,50.0,52.86919425843782,54.16896723932284,67.19887473006854,63.20066734789626,0.028765337464391794,57.01183075687581,65.16996738426943,先補件＋顧問輔導方案,C｜建議先輔導,"['台電帳單', '電子發票', '銀行往來摘要', '供應鏈問卷', '還款來源說明']",['缺件較多，前審不宜直接推進'],"['月用電年減目標：13%', '年度減碳目標：4,380 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.9299571158693716,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",55.372720793164184,1.6391099637116255,63.886407656422776,1.2835597278466508,63.57142857142857,-13.57142857142857,53.60630528002963,0.5626619592932087,0.04105481018783329,-0.012289472723441493
CMP_095,和食品物流095,食品加工,高雄,上市櫃企業,通路供應商,已送件待補件,546,913.1744017862708,0.4028037298995942,0.4939583301985371,0.8078932938919402,出口客戶,冷凍設備汰換,165.3115387588089,0.3091382506311633,5277.239170298272,5.673838034161161,17,0.2319385602712955,0.129799444372883,和食品物流095 為 食品加工 企業，現階段主要關注「冷凍設備汰換」專案，同時面臨 出口客戶 帶來的減碳揭露與交期要求。,2025,938.4762188648848,12.88142745911827,3.5678125292221803,0.9110045133120754,1.2813192340083288,1.4111780419424087,78.24350065003067,123.74591381569786,0.08039044008732547,1407456.9712963712,4.537458794819562,146034.1169159777,2388.2083333333335,0.10375742910383226,774.3735987451023,0.1037574291038322,667.13460439448,1653.0681125819456,0.5376442757665867,0.3974082106978936,0.5285410786316724,False,True,True,False,True,False,False,節能 KPI 缺乏月度追蹤,設備汰換與產能安排衝突,提升貸款可核貸性,True,True,True,True,False,True,True,False,True,True,0.7,0.8,0.4125921872038115,0.634407265521334,114.46243291794254,0.5989106337996308,用於 冷凍設備汰換 與相關節能轉型投資,主要來自穩定訂單與營運現金流,80.0,19.58815394013612,69.94916158376611,54.54424872808828,57.322818532509345,0.07453489322755226,52.46209761959937,65.29776561226026,轉型資金＋分階段授信,C｜建議先輔導,"['專案計畫書', 'ISO 文件']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：31%', '年度減碳目標：5,277 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.200140381318344,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",54.878168274741114,-2.416070655141745,62.75475244245105,2.543013169809214,61.666666666666664,18.333333333333336,49.34327093298031,20.605890650785803,0.042307534452209056,0.032227358775343204
CMP_096,和精工實業096,金屬加工,高雄,上市櫃企業,二階供應商,前審中,581,1642.057887183115,0.4340371580476373,0.6965820842877324,0.6812976219826562,汽車供應鏈,高效馬達,258.73193233711265,0.3044153645883836,5170.222320453734,3.0974788902014865,36,0.4370634457660008,0.2862127649887416,和精工實業096 為 金屬加工 企業，現階段主要關注「高效馬達」專案，同時面臨 汽車供應鏈 帶來的減碳揭露與交期要求。,2025,1668.5698535672918,18.100672882966663,1.9855170959706616,8.645230597168306,0.9761656963788664,1.08953684907776,293.85609573558327,231.86830083244115,0.08822496276087617,3807148.350685955,12.366921687567372,249726.06621348864,4494.375,0.06559399403716278,1150.2105874921456,0.0655939940371627,1804.5883182251423,8527.738247844889,0.21524640224131,0.510049516957875,0.6512401024542438,True,False,True,True,False,True,False,董事會永續治理尚未制度化,內部資料治理成熟度不足,爭取新訂單資格,False,True,False,True,True,True,True,False,True,False,0.78,0.6,0.5238333094173162,0.6273416582960606,202.71505306284536,0.6385834304142712,用於 高效馬達 與相關節能轉型投資,主要來自穩定訂單與營運現金流,60.0,38.64165473555859,65.97714571291698,58.552727010029706,58.41596357719695,0.02475509064312544,54.94022333121333,66.67140370904225,轉型資金＋分階段授信,C｜建議先輔導,"['台電帳單', '財報摘要', 'ISO 文件', '還款來源說明']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：30%', '年度減碳目標：5,170 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.5413764954675426,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",50.4645732657981,4.4756500654152305,60.14951820548967,6.521885503552582,61.578947368421055,-1.5789473684210549,42.99060495929648,22.986540753620496,0.04084177696032637,-0.01608668631720093
CMP_097,永紡織物流097,紡織成衣,彰化,外資背景,通路供應商,第三方導入,741,1981.2823871616545,0.3826055269395265,0.6897710869476846,0.527779778272091,出口客戶,染整節水,219.3596185405165,0.2507722523531135,1177.7890432714084,2.347496131527074,12,0.3494154947965039,0.686236813895225,永紡織物流097 為 紡織成衣 企業，現階段主要關注「染整節水」專案，同時面臨 出口客戶 帶來的減碳揭露與交期要求。,2025,1972.0327779700317,8.668669560609455,1.9310237999604487,4.632602340627391,1.4154531267646249,1.0904735592935162,188.1606202215848,226.5459814489239,0.05883814519603605,3465872.3422259185,10.59814156879958,148137.54226282038,6279.708333333333,0.04274177685600522,873.0172169905707,0.0427417768560052,1642.8234902150853,9838.518542634409,0.7149424806531399,0.1847918934037644,0.3440246995084293,True,True,False,True,True,True,False,碳盤查邊界與頻率不足,內部資料治理成熟度不足,改善碳費暴露,False,True,True,False,True,True,False,True,False,True,0.46,0.6,0.4128373963071051,0.4924930887074867,242.43973272666904,0.2908493007386615,用於 染整節水 與相關節能轉型投資,主要來自長約客戶應收與產能提升後新增收入,60.0,51.584898532112675,48.63871833995678,68.5162472384633,31.03545846390069,0.03758534366257286,51.81566184772868,59.711010483369705,數據建置＋綠色授信培育方案,C｜建議先輔導,"['台電帳單', '銀行往來摘要', '碳盤查資料', '供應鏈問卷']",['氣候實體/轉型風險較高'],"['月用電年減目標：25%', '年度減碳目標：1,178 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.4928470470645256,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.47861052260431,0.33705132512436364,60.57137237664542,-0.8603618932757158,64.0,-4.0,43.07906430565485,5.5596540343019285,0.04922862100944925,-0.01164327734687639
CMP_098,華紡織工業098,紡織成衣,彰化,民營企業,OEM/ODM,貸後追蹤中,383,431.7074850976118,0.7678685783453658,0.4935063969335434,0.5157244180739395,供應鏈稽核,屋頂光電,205.0688161770872,0.2761178161041634,2243.979041360054,5.909679271835962,13,0.3163679580153615,0.1226695809139607,華紡織工業098 為 紡織成衣 企業，現階段主要關注「屋頂光電」專案，同時面臨 供應鏈稽核 帶來的減碳揭露與交期要求。,2025,411.27681226944645,10.938002944161546,1.734968513571446,3.2876761013349545,1.2371227856822684,2.8249213557669344,32.72125771545113,167.12310689498054,0.08648385492705034,1020949.3012625164,3.14298637994389,88344.73125140506,1155.0833333333333,0.08653194741615186,1190.467599820256,0.0865319474161518,483.9299687984328,1447.314718871813,0.4488215610052198,0.2175832123787372,0.3214450606439836,True,True,True,True,True,False,False,碳盤查邊界與頻率不足,客戶要求加速但專案排程落後,滿足品牌供應鏈要求,True,True,False,True,True,False,True,True,True,False,0.86,0.7,0.551471389856892,0.6960149864499122,248.17082259599388,0.6097856125889791,用於 屋頂光電 與相關節能轉型投資,主要來自長約客戶應收與產能提升後新增收入,70.0,45.71868894416467,38.59849509069852,82.0,38.14377460601757,0.02919557972265967,52.72787566309657,62.853706446543285,數據建置＋綠色授信培育方案,C｜建議先輔導,"['財報摘要', '設備報價單', '還款來源說明']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：28%', '年度減碳目標：2,244 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.14517899063952983,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.47861052260431,1.2492651404922555,60.57137237664542,2.282334069897864,64.0,6.0,43.07906430565485,-4.480569214956333,0.04922862100944925,-0.020033041286789576
CMP_099,群電子科技099,電子零組件,桃園,上市櫃企業,一階供應商,第三方導入,700,5170.981085016655,0.1316883340580454,0.4768788249621609,0.6613487854922504,半導體客戶,製程節能,61.26492301653155,0.1147388316710444,2425.479061153767,3.988852203951813,32,0.5910415478835158,0.548049211799611,群電子科技099 為 電子零組件 企業，現階段主要關注「製程節能」專案，同時面臨 半導體客戶 帶來的減碳揭露與交期要求。,2025,5080.05183080595,16.01093475744233,2.01492237449703,2.8073769425736947,2.1843199928594506,2.238050431159733,629.1779501234421,65.11671311707822,0.05641605119504381,12615714.422542471,40.8568747703915,3664723.070717972,14532.041666666666,0.2904887466515283,1197.1148397601569,0.2904887466515283,5979.848636285132,30475.50866752832,0.419241480046057,0.520204135914072,0.5466027033600928,False,True,False,False,True,True,False,碳盤查邊界與頻率不足,客戶要求加速但專案排程落後,滿足品牌供應鏈要求,True,True,True,False,True,True,False,True,True,False,0.46,0.7,0.4368695508904074,0.5359043428116426,65.46326973624876,0.9472048989480648,用於 製程節能 與相關節能轉型投資,主要來自節能節費效益與既有客戶續單,70.0,68.0692274311721,39.45475187422196,41.134307460463695,41.66257811930569,0.03381626666226987,52.39871197251384,59.539394691751966,數據建置＋綠色授信培育方案,C｜建議先輔導,"['銀行往來摘要', '碳盤查資料', '還款來源說明']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：11%', '年度減碳目標：2,425 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",1.7939545908855394,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",55.372720793164184,-2.974008820650347,63.886407656422776,-4.34701296467081,63.57142857142857,6.428571428571431,53.60630528002963,-14.151553405807668,0.04105481018783329,-0.007238543525563419
CMP_100,台包材精密100,塑膠與包材,高雄,民營企業,一階供應商,前審中,227,2558.828955116895,0.4307506106642852,0.9132416503127454,0.4975253522030352,品牌客戶,循環材料導入,60.41694183660899,0.1898718709296053,1735.5379269461316,5.698726417179703,11,0.7608671304899086,0.6176867752787867,台包材精密100 為 塑膠與包材 企業，現階段主要關注「循環材料導入」專案，同時面臨 品牌客戶 帶來的減碳揭露與交期要求。,2025,2472.7812705452666,14.100406700186186,3.5471294971755096,7.382759084175697,2.0699724654697187,1.5942416195815088,303.2283825808823,66.10380037686168,0.0636150662605912,5649489.486294422,17.57733406019872,936668.4867376747,8409.625,0.1657970138735577,1106.7318822315274,0.1657970138735576,2677.858016503556,10025.245931669764,0.815303076647226,0.6992637948405185,0.7382677157528896,True,True,True,False,True,True,False,碳盤查邊界與頻率不足,內部資料治理成熟度不足,降低能耗成本,True,False,False,True,True,True,True,True,False,True,0.78,0.7,0.5016095445647353,0.6545633405976573,48.12257826269009,0.44848125782061,用於 循環材料導入 與相關節能轉型投資,主要來自穩定訂單與營運現金流,70.0,60.89507180720942,33.75563430395663,81.39584904123079,72.353470501592,0.027502799218374674,61.179780446644486,65.13545717416918,永續績效連結貸款,C｜建議先輔導,"['電子發票', '財報摘要', '供應鏈問卷']","['氣候實體/轉型風險較高', '客戶集中度偏高']","['月用電年減目標：19%', '年度減碳目標：1,736 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.8033574049510668,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.717871558769524,9.461908887874962,61.1399359619547,3.995521212214477,63.333333333333336,6.666666666666664,46.841298404484604,-13.085664100527971,0.04596979135007758,-0.018466992131702907
CMP_101,嘉電子材料101,電子零組件,台南,民營企業,二階供應商,第三方導入,344,1643.258529074181,0.3088772470963233,0.432373238594304,0.9162790208622268,國際品牌,製程節能,54.67568471115964,0.2389900952997276,4558.218168262261,2.53904569783905,18,0.7246381568333851,0.6459960675178702,嘉電子材料101 為 電子零組件 企業，現階段主要關注「製程節能」專案，同時面臨 國際品牌 帶來的減碳揭露與交期要求。,2025,1658.3263011597285,21.113819177100197,3.191408166630531,1.1315573540746775,2.352690400140329,0.9759930300488436,135.58334626470798,51.58900277749347,0.0792911704587754,2435693.506081385,7.969234981490745,802494.909955992,4945.708333333333,0.32947286181629204,738.5643608698657,0.329472861816292,1154.5187218825763,6079.627153161938,0.7394843847570389,0.3972433991849103,0.4465760144261632,True,True,True,True,False,False,False,再生能源採購路徑不明確,內部資料治理成熟度不足,提升貸款可核貸性,True,True,True,False,True,False,False,False,True,True,0.46,0.6,0.2646057486366288,0.4406120120228201,66.46758822355379,0.4603293902910714,用於 製程節能 與相關節能轉型投資,主要來自長約客戶應收與產能提升後新增收入,60.0,32.1429662690498,82.84199134871045,69.86651609819526,33.41942973856934,0.08653392411670376,55.20519013487069,64.35019602112071,轉型資金＋分階段授信,C｜建議先輔導,"['銀行往來摘要', '設備報價單', '碳盤查資料', 'ISO 文件']","['氣候實體/轉型風險較高', '客戶集中度偏高']","['月用電年減目標：24%', '年度減碳目標：4,558 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.34635561656477293,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",55.372720793164184,-0.16753065829349367,63.886407656422776,0.4637883646979333,63.57142857142857,-3.5714285714285694,53.60630528002963,29.23568606868082,0.04105481018783329,0.04547911392887047
CMP_102,華包材科技102,塑膠與包材,新北,外資背景,通路供應商,前審中,644,730.9399752540982,0.8112873023757187,0.5365381395305261,0.7213498287041156,品牌客戶,射出設備汰換,123.09957337773672,0.3054698788504768,3097.057644015037,5.421763010210473,31,0.7051238040695065,0.5845987742533837,華包材科技102 為 塑膠與包材 企業，現階段主要關注「射出設備汰換」專案，同時面臨 品牌客戶 帶來的減碳揭露與交期要求。,2025,728.9931445420233,14.073833920674996,2.0464313108740435,9.435017722915712,1.1267114708209691,0.7932883493428047,47.506037939870026,71.07991757283916,0.07782272164178214,841480.0237253186,2.6646736517288288,34677.11028561423,2154.9166666666665,0.04120966547975209,576.4441816595438,0.0412096654797521,398.861531245801,1730.3755398657966,0.8268729760652511,0.2438786960012265,0.3685586589136707,True,True,True,True,True,True,False,節能 KPI 缺乏月度追蹤,內部資料治理成熟度不足,提升貸款可核貸性,False,True,False,True,True,True,True,False,False,False,0.78,0.5,0.4243447373558782,0.5575206580745573,139.1288529237602,0.4625594618179088,用於 射出設備汰換 與相關節能轉型投資,主要來自穩定訂單與營運現金流,50.0,48.30621842162361,58.70229658454601,83.3177519316722,31.07316960871686,0.03533148732032845,54.583194823441346,63.811565573315086,先補件＋顧問輔導方案,C｜建議先輔導,"['台電帳單', '財報摘要', 'ISO 文件', '供應鏈問卷', '還款來源說明']","['氣候實體/轉型風險較高', '客戶集中度偏高', '缺件較多，前審不宜直接推進']","['月用電年減目標：31%', '年度減碳目標：3,097 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.11965845937374031,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",51.717871558769524,2.8653232646718223,61.1399359619547,2.6716296113603875,63.333333333333336,-13.333333333333336,46.841298404484604,11.860998180061408,0.04596979135007758,-0.010638304029749128
CMP_103,華電子精密103,電子零組件,台南,外資背景,通路供應商,銀行邀請入平台,370,877.4351144385723,0.2954375940768893,0.6567537115580154,0.6531661533758575,國際品牌,製程節能,195.44818833696257,0.2498321187126125,3072.077655877681,2.418063262920465,16,0.7948008228024528,0.5675385259848403,華電子精密103 為 電子零組件 企業，現階段主要關注「製程節能」專案，同時面臨 國際品牌 帶來的減碳揭露與交期要求。,2025,879.2481668860154,11.506992142783025,2.5597737917297403,7.255144056922238,1.559933783240008,1.4208539906746789,107.77339290224276,157.31518970975145,0.07618172412776578,2046141.6888146177,6.808725815747857,373680.0818891241,2698.1666666666665,0.1826266890176147,1177.557963610704,0.1826266890176147,969.8711604981288,1895.294430455172,0.3700487490060793,0.4929127719622379,0.4845742289955637,True,True,True,False,False,False,False,再生能源採購路徑不明確,客戶要求加速但專案排程落後,爭取新訂單資格,False,False,False,True,True,True,True,True,True,False,0.62,0.6,0.4506549004952902,0.5537292151733516,166.31624177472548,0.7749724719970046,用於 製程節能 與相關節能轉型投資,主要來自長約客戶應收與產能提升後新增收入,60.0,49.99070647971035,57.79529224001057,57.10788716300706,43.702099532065844,0.0363340834746195,53.54002356639323,63.11020707485318,數據建置＋綠色授信培育方案,C｜建議先輔導,"['台電帳單', '電子發票', '財報摘要', '還款來源說明']",['客戶集中度偏高'],"['月用電年減目標：25%', '年度減碳目標：3,072 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.29096134814943864,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",55.372720793164184,-1.8326972267709536,63.886407656422776,-0.7762005815695971,63.57142857142857,-3.5714285714285694,53.60630528002963,4.188986959980937,0.04105481018783329,-0.004720726713213788
CMP_104,宏紡織實業104,紡織成衣,高雄,上市櫃企業,OEM/ODM,貸後追蹤中,217,1940.648393453924,0.3886815528761753,0.7393163672850656,0.6343596425828468,國際服飾品牌,廢熱回收,208.00924840652385,0.1671792855784716,5685.4772481717055,6.171061116688021,14,0.3728450289040738,0.5975197303934702,宏紡織實業104 為 紡織成衣 企業，現階段主要關注「廢熱回收」專案，同時面臨 國際服飾品牌 帶來的減碳揭露與交期要求。,2025,1876.5443361601745,5.936761185800586,1.7711057251008384,9.870996063765167,2.460066289369977,2.6370387334956327,317.576061371446,94.83721254706444,0.08432043463472219,3979119.320659464,12.916668907165448,301675.7081104023,5691.166666666667,0.07581469259896564,1022.8715923310351,0.0758146925989656,1886.1025579925856,3932.251985032705,0.6841837288247168,0.2406025063053458,0.730788828415138,False,True,False,False,True,True,False,供應鏈問卷回覆資料分散,客戶要求加速但專案排程落後,降低能耗成本,True,True,True,False,True,True,False,True,True,False,0.86,0.7,0.6373414293802637,0.7260695002830923,182.28227595787723,0.5824639509336824,用於 廢熱回收 與相關節能轉型投資,主要來自節能節費效益與既有客戶續單,70.0,79.7511029091883,45.03522603060086,47.15151981567953,71.13762979673555,0.014281952420931582,62.80805739621694,69.25466069013096,數據建置＋綠色授信培育方案,B｜可推進但需補件,"['銀行往來摘要', '碳盤查資料', '還款來源說明']",['目前未見重大紅旗，仍建議依常規前審'],"['月用電年減目標：17%', '年度減碳目標：5,685 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.5658307673977757,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['要求補件', '確認還款來源', '補強 ESG/碳資料']",51.47861052260431,11.329446873612625,60.57137237664542,8.68328831348554,64.0,6.0,43.07906430565485,1.956161724946007,0.04922862100944925,-0.034946668588517665
CMP_105,宏冷鏈工業105,冷鏈物流,台中,民營企業,OEM/ODM,前審中,427,1150.4986863556328,0.6399542300824994,0.85605319954228,0.3646705045292089,量販通路,車隊電動化,100.32759144805678,0.3022280649349815,256.7070278461041,3.540755670969985,19,0.2125636701088093,0.5848175656476748,宏冷鏈工業105 為 冷鏈物流 企業，現階段主要關注「車隊電動化」專案，同時面臨 量販通路 帶來的減碳揭露與交期要求。,2025,1181.169115186203,11.28402643777609,2.381232162687298,8.630190532585654,1.854792799934152,2.448633006703781,127.5538503835841,81.09477017193761,0.08251660996868412,2426196.780158806,7.57956204236151,274762.9409558381,3507.7083333333335,0.11324841546358558,1050.3713972642265,0.1132484154635855,1150.017273795274,3459.2116710165296,0.4927653166123377,0.8099489662087925,0.3219973100397634,True,True,False,False,True,True,True,再生能源採購路徑不明確,內部資料治理成熟度不足,滿足品牌供應鏈要求,True,True,False,False,True,True,False,True,True,True,0.78,0.7,0.6229575127936541,0.6970351294777789,93.99953318097822,0.4997395948553807,用於 車隊電動化 與相關節能轉型投資,主要來自長約客戶應收與產能提升後新增收入,70.0,65.98696175500349,47.01301429260433,54.0,50.53638842280199,0.0363851625429458,57.36529486927434,66.07933417376077,數據建置＋綠色授信培育方案,C｜建議先輔導,"['財報摘要', '銀行往來摘要', '碳盤查資料']",['存在環境爭議紀錄，需補充改善說明'],"['月用電年減目標：30%', '年度減碳目標：257 噸 CO2e', '專案里程碑達成率', '再生能源占比變化', '主要客戶 ESG 問卷回覆完成率', '設備上線與驗收進度']",0.34500518213858217,"['完成缺件上傳', '補充專案 KPI', '確認貸款用途與金流對應']","['先做輔導', '建立資料模板', '安排顧問/設備商合作']",52.91829062267169,4.447004246602646,60.97992109410326,5.099413079657509,61.76470588235294,8.235294117647058,45.6009271417816,1.4120871508227353,0.055400581930926535,-0.019015419387980736
